terminal_available,terminal_success,terminal_final_t,terminal_continuation_queries,terminal_goal_progress_max,terminal_target_drop_candidate,terminal_wrong_object_interaction_candidate,terminal_official_safety_violation,terminal_failure_type,terminal_episode_failure_type,terminal_episode_failure_event_t,terminal_episode_safe_task_success,terminal_episode_safety_terminated,terminal_episode_official_safety_violation,terminal_episode_official_safety_violation_t,terminal_episode_official_safety_cost_types,terminal_episode_target_objects,terminal_episode_goal_relevant_objects,terminal_episode_target_drop_candidate,terminal_episode_target_drop_candidate_t,terminal_episode_target_drop_candidate_object,terminal_episode_successful_target_release,terminal_episode_successful_target_release_t,terminal_episode_successful_target_release_objects,terminal_episode_wrong_object_interaction_candidate,terminal_episode_wrong_object_interaction_candidate_t,terminal_episode_kinematic_deadlock_candidate,terminal_episode_episode_goal_progress_initial,terminal_episode_episode_goal_progress_max,terminal_episode_episode_time_to_first_goal_progress,terminal_episode_episode_time_to_first_target_lift,terminal_episode_episode_target_lift_max,terminal_episode_goal_predicates_json,terminal_episode_goal_predicates_satisfied_final_json,terminal_episode_episode_eef_path_length,terminal_episode_episode_eef_net_displacement,terminal_episode_episode_eef_jerk_mean,terminal_episode_episode_eef_dimensionless_jerk_proxy,terminal_utility_v1,id,phase,factor,level,suite,task_id,init_state_id,seed_group,env_seed,arm,task_description,initial_sha256,q0_pool_sha256,video_frames,elapsed_seconds,candidate_calls_logical,cuda_peak_bytes,selector_uses_simulator_labels,prediction_mode,generated_horizon,executed_horizon,npz_sha256,video_sha256
True,False,280,18,0.0,False,True,False,wrong_object_interaction_candidate,wrong_object_interaction_candidate,270,False,False,False,-1,,chocolate_pudding_1,chocolate_pudding_1,False,-1,,False,-1,,True,270,False,0.0,0.0,-1,-1,0.0,"[[""in"", ""chocolate_pudding_1"", ""basket_1_contain_region""]]",[0],0.6907407609508706,0.2611644390388716,4.656736718485453,910081467.7444376,-0.5,Environment_base_t8_i0_g1,screen,Environment,,libero_object_env,8,0,1,171008000,max_value,pick up the chocolate pudding and place it in the basket,b923f21a8392a7794487c06cdd479e1040bcacb778c37b7d113eb4948a6be17f,5c9e960c298d299d02ac0ca793d5adc3c2cf7cd9acb12e593491fd3b0d23cefd,281,76.29664840176702,54,6174802944,False,parallel,16,16,332d6e4a47cc666b8b421edb27ed84e9f0b5c28e536677c4a0ad701caa7239eb,cdbad2d0228eb94c95b9a4ad62186ac1af7305bd95154047cc27b266a3bd6f3f
True,False,280,18,0.0,False,True,False,wrong_object_interaction_candidate,wrong_object_interaction_candidate,135,False,False,False,-1,,chocolate_pudding_1,chocolate_pudding_1,False,-1,,False,-1,,True,135,False,0.0,0.0,-1,-1,0.0,"[[""in"", ""chocolate_pudding_1"", ""basket_1_contain_region""]]",[0],1.047677454443822,0.2634164267279687,3.7832569712652555,350611687.07503927,-0.5,Environment_base_t8_i0_g2,screen,Environment,,libero_object_env,8,0,2,171008000,action_medoid,pick up the chocolate pudding and place it in the basket,b923f21a8392a7794487c06cdd479e1040bcacb778c37b7d113eb4948a6be17f,6c20b2b4ba6728b686c6ecae3179f6c9af4438e8fff04a7d23049af6f358665b,281,71.09153613448143,54,6174802944,False,parallel,16,16,3ae81194b67d8d69c181133a21d1f389b51fbf89262b8ee8791cfc8f8c299b3a,4291c6fe2c9bf934cf69e6c289b6fb7bbe2baa36205dd2611d0e199e201a8629
True,False,280,18,0.0,False,True,False,wrong_object_interaction_candidate,wrong_object_interaction_candidate,140,False,False,False,-1,,chocolate_pudding_1,chocolate_pudding_1,False,-1,,False,-1,,True,140,False,0.0,0.0,-1,-1,0.0,"[[""in"", ""chocolate_pudding_1"", ""basket_1_contain_region""]]",[0],1.064109760272838,0.2724092488568808,3.5406732607929454,224503441.75606555,-0.5,Environment_base_t8_i0_g2,screen,Environment,,libero_object_env,8,0,2,171008000,decoder_medoid,pick up the chocolate pudding and place it in the basket,b923f21a8392a7794487c06cdd479e1040bcacb778c37b7d113eb4948a6be17f,6c20b2b4ba6728b686c6ecae3179f6c9af4438e8fff04a7d23049af6f358665b,281,71.68216532468796,54,6174802944,False,parallel,16,16,d73b605c53381f6f57ec0595d2a91d14d92e9ad06ca1b61720b319aee79ca0b3,bb5fbba139be6e406e1098d3c1c4a6d87372c6d46ad08ce84fec819dcb1ba827
True,False,280,18,0.0,False,True,False,wrong_object_interaction_candidate,wrong_object_interaction_candidate,181,False,False,False,-1,,chocolate_pudding_1,chocolate_pudding_1,False,-1,,False,-1,,True,181,False,0.0,0.0,-1,-1,0.0,"[[""in"", ""chocolate_pudding_1"", ""basket_1_contain_region""]]",[0],1.3335497636808586,0.2595557320817264,5.341607236748416,286168039.52760386,-0.5,Environment_base_t8_i0_g2,screen,Environment,,libero_object_env,8,0,2,171008000,first,pick up the chocolate pudding and place it in the basket,b923f21a8392a7794487c06cdd479e1040bcacb778c37b7d113eb4948a6be17f,6c20b2b4ba6728b686c6ecae3179f6c9af4438e8fff04a7d23049af6f358665b,281,50.06632325798273,18,6151083008,False,parallel,16,16,4ab297eb71ef60d996ed7a5a1e9516c6f323d3fef049b3da454f0e4d8c635344,5408b691acd45be70c47c3ab9924f7ad15b420311e4c7aa0a512c94e7a682354
True,False,280,18,0.0,False,False,False,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,chocolate_pudding_1,chocolate_pudding_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,0.0,"[[""in"", ""chocolate_pudding_1"", ""basket_1_contain_region""]]",[0],1.337430244374237,0.23908208544274503,6.149612420984424,495455390.16721135,0.0,Environment_base_t8_i0_g2,screen,Environment,,libero_object_env,8,0,2,171008000,max_value,pick up the chocolate pudding and place it in the basket,b923f21a8392a7794487c06cdd479e1040bcacb778c37b7d113eb4948a6be17f,6c20b2b4ba6728b686c6ecae3179f6c9af4438e8fff04a7d23049af6f358665b,281,67.8011728040874,54,6174802944,False,parallel,16,16,a2a39a7399879a81b8d6eaba2fd3a2868bff86a26b28e6e1ac45f6e905ccff88,772814154e50ad95f100a844c9ae147df31b691c7dbd6802ec3b4194e35bebcd
True,False,280,18,0.0,False,False,False,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,chocolate_pudding_1,chocolate_pudding_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,0.0,"[[""in"", ""chocolate_pudding_1"", ""basket_1_contain_region""]]",[0],0.6438994201734282,0.38164762411101333,5.2225344618850675,1244921060.3075714,0.0,Environment_base_t8_i1_g0,screen,Environment,,libero_object_env,8,1,0,171008001,action_medoid,pick up the chocolate pudding and place it in the basket,7bf2f24b5e93a9e9d58a454311933fa8f86045dac05947fc27b987d66b0b88bb,d5767ef9cecd6d22d7a71692014cfab32c5044e1c388d62c89aad00ef88666dd,281,85.96454266086221,54,6174802944,False,parallel,16,16,af09043c1194d64a542b430e27108aa4d04bb61ed3b82345381456c079daf430,531b6aacac565dcda18bfd2454226faf70a9e0c75137b556b4c50b2e8352c23b
True,False,280,18,0.0,False,False,False,kinematic_deadlock_candidate,kinematic_deadlock_candidate,280,False,False,False,-1,,chocolate_pudding_1,chocolate_pudding_1,False,-1,,False,-1,,False,-1,True,0.0,0.0,-1,-1,0.0,"[[""in"", ""chocolate_pudding_1"", ""basket_1_contain_region""]]",[0],0.34720159840549014,0.2447765514551195,1.670875805586409,1214760102.6726706,0.0,Environment_base_t8_i1_g0,screen,Environment,,libero_object_env,8,1,0,171008001,decoder_medoid,pick up the chocolate pudding and place it in the basket,7bf2f24b5e93a9e9d58a454311933fa8f86045dac05947fc27b987d66b0b88bb,d5767ef9cecd6d22d7a71692014cfab32c5044e1c388d62c89aad00ef88666dd,281,86.06708324328065,54,6174802944,False,parallel,16,16,29d18f196e1fa00876b03c4721f94d5b3f3eb1187482941c2118612e7f7b579a,e8516e4c1591529192563742c1188aa01e6cc6542e98e3050b3a3ebd6f557eb1
True,False,280,18,0.0,False,False,False,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,chocolate_pudding_1,chocolate_pudding_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,0.0,"[[""in"", ""chocolate_pudding_1"", ""basket_1_contain_region""]]",[0],1.1120679529761093,0.17624817095837456,6.420858668642679,791597867.9882356,0.0,Environment_base_t8_i1_g0,screen,Environment,,libero_object_env,8,1,0,171008001,first,pick up the chocolate pudding and place it in the basket,7bf2f24b5e93a9e9d58a454311933fa8f86045dac05947fc27b987d66b0b88bb,d5767ef9cecd6d22d7a71692014cfab32c5044e1c388d62c89aad00ef88666dd,281,57.294816579669714,18,6151083008,False,parallel,16,16,26c7751ed53319bd34e44523a177d74ddb2ec3a9ae7e9f0da8bc084660b15648,1a6854bc74f1fab3f4c92533fa2bb83f75a60846317e6efc5c501c09208f760a
True,False,280,18,0.0,False,False,False,kinematic_deadlock_candidate,kinematic_deadlock_candidate,280,False,False,False,-1,,chocolate_pudding_1,chocolate_pudding_1,False,-1,,False,-1,,False,-1,True,0.0,0.0,-1,-1,0.0,"[[""in"", ""chocolate_pudding_1"", ""basket_1_contain_region""]]",[0],0.38391434082918985,0.2284634759392479,2.5816914826607404,1814088964.8864534,0.0,Environment_base_t8_i1_g0,screen,Environment,,libero_object_env,8,1,0,171008001,max_value,pick up the chocolate pudding and place it in the basket,7bf2f24b5e93a9e9d58a454311933fa8f86045dac05947fc27b987d66b0b88bb,d5767ef9cecd6d22d7a71692014cfab32c5044e1c388d62c89aad00ef88666dd,281,86.6554021127522,54,6174802944,False,parallel,16,16,1bbbe78284f633348534df8b31e431b21ed229ebeebdf26b83cdd0730c910365,afe6d63ae9c1eb81c800af8dae93181679d846f71ff0303fecc16728b2bc1aa8
True,False,280,18,0.0,False,True,False,wrong_object_interaction_candidate,wrong_object_interaction_candidate,69,False,False,False,-1,,chocolate_pudding_1,chocolate_pudding_1,False,-1,,False,-1,,True,69,True,0.0,0.0,-1,-1,0.0,"[[""in"", ""chocolate_pudding_1"", ""basket_1_contain_region""]]",[0],1.1160959746730605,0.3081475720681179,4.072295383533334,350504372.0864829,-0.5,Environment_base_t8_i1_g1,screen,Environment,,libero_object_env,8,1,1,171008001,action_medoid,pick up the chocolate pudding and place it in the basket,7bf2f24b5e93a9e9d58a454311933fa8f86045dac05947fc27b987d66b0b88bb,1b27c5438e4c66aacf6f09e59c80d3b62545501befd7e4a97d25819b5132dd44,281,73.51206070929766,54,6174802944,False,parallel,16,16,32e392856954b6c94e289cf9027e211d64facf8438222a3412ba4d98f6be0794,78c329c6e6afc9c64a884e466468b8ff95f64164b81bd2b6610bd92c0e0834a7
True,False,280,18,0.0,False,True,False,wrong_object_interaction_candidate,wrong_object_interaction_candidate,69,False,False,False,-1,,chocolate_pudding_1,chocolate_pudding_1,False,-1,,False,-1,,True,69,False,0.0,0.0,-1,-1,0.0,"[[""in"", ""chocolate_pudding_1"", ""basket_1_contain_region""]]",[0],1.081957148086744,0.2868468687430863,3.9950563119661093,360120715.5046906,-0.5,Environment_base_t8_i1_g1,screen,Environment,,libero_object_env,8,1,1,171008001,decoder_medoid,pick up the chocolate pudding and place it in the basket,7bf2f24b5e93a9e9d58a454311933fa8f86045dac05947fc27b987d66b0b88bb,1b27c5438e4c66aacf6f09e59c80d3b62545501befd7e4a97d25819b5132dd44,281,70.65035551413894,54,6174802944,False,parallel,16,16,cd7efaa7c0b332a60b0c349cb99699ec3be717cc5746c5285ad5ef009083405f,6d0aaa3beaf1e8106173aa05b15dfd36a1fba5680cd138dae662a1ee91fbaf2f
True,False,280,18,0.0,False,True,False,wrong_object_interaction_candidate,wrong_object_interaction_candidate,69,False,False,False,-1,,chocolate_pudding_1,chocolate_pudding_1,False,-1,,False,-1,,True,69,True,0.0,0.0,-1,-1,0.0,"[[""in"", ""chocolate_pudding_1"", ""basket_1_contain_region""]]",[0],1.060889730694382,0.2990525929056333,3.7214023157993865,327577525.4949121,-0.5,Environment_base_t8_i1_g1,screen,Environment,,libero_object_env,8,1,1,171008001,first,pick up the chocolate pudding and place it in the basket,7bf2f24b5e93a9e9d58a454311933fa8f86045dac05947fc27b987d66b0b88bb,1b27c5438e4c66aacf6f09e59c80d3b62545501befd7e4a97d25819b5132dd44,281,55.22687289491296,18,6151083008,False,parallel,16,16,5bdfc25127a4e57e246d2592acec1c075e971fbe93f07fc064a5e0c1b3d9000f,bb57d8f531bc741a0acbff4dcbdbeba8fead48328d7d391e925e6c37caca68d2
True,False,280,18,0.0,False,True,False,wrong_object_interaction_candidate,wrong_object_interaction_candidate,204,False,False,False,-1,,chocolate_pudding_1,chocolate_pudding_1,False,-1,,False,-1,,True,204,False,0.0,0.0,-1,-1,0.0,"[[""in"", ""chocolate_pudding_1"", ""basket_1_contain_region""]]",[0],1.428133157549506,0.2734687534377986,5.74275036025735,364281043.289876,-0.5,Environment_base_t8_i1_g1,screen,Environment,,libero_object_env,8,1,1,171008001,max_value,pick up the chocolate pudding and place it in the basket,7bf2f24b5e93a9e9d58a454311933fa8f86045dac05947fc27b987d66b0b88bb,1b27c5438e4c66aacf6f09e59c80d3b62545501befd7e4a97d25819b5132dd44,281,70.2928833886981,54,6174802944,False,parallel,16,16,9610242914f99d51dc237b439218accb9cff1513e37f5f34869efb98345efd39,1fc181d7d508d65b45b0a16a33d908a735eaa639285068f092c199176788ae11
True,False,280,18,0.0,False,False,False,kinematic_deadlock_candidate,kinematic_deadlock_candidate,280,False,False,False,-1,,chocolate_pudding_1,chocolate_pudding_1,False,-1,,False,-1,,False,-1,True,0.0,0.0,-1,-1,0.0,"[[""in"", ""chocolate_pudding_1"", ""basket_1_contain_region""]]",[0],0.36446870682102595,0.23350181223648542,1.968928859516607,1443284055.3723733,0.0,Environment_base_t8_i1_g2,screen,Environment,,libero_object_env,8,1,2,171008001,action_medoid,pick up the chocolate pudding and place it in the basket,7bf2f24b5e93a9e9d58a454311933fa8f86045dac05947fc27b987d66b0b88bb,e90b4c8bb03181792b83bd195bae6bda0b0bc517fd165113570504cb9893c850,281,71.90929760783911,54,6174802944,False,parallel,16,16,1dc4f4d3e2153a5902c57f4a332894c374226d006399b1b24a647cf3e1d496f0,5fd3e2663f7026959e6ba92f6a93e4e05da340cd9ac1a43f7b600d6cff4b1296
True,False,280,18,0.0,False,False,False,kinematic_deadlock_candidate,kinematic_deadlock_candidate,280,False,False,False,-1,,chocolate_pudding_1,chocolate_pudding_1,False,-1,,False,-1,,False,-1,True,0.0,0.0,-1,-1,0.0,"[[""in"", ""chocolate_pudding_1"", ""basket_1_contain_region""]]",[0],0.37313139154949365,0.2288073170565451,2.475221447824487,1290334190.1721666,0.0,Environment_base_t8_i1_g2,screen,Environment,,libero_object_env,8,1,2,171008001,decoder_medoid,pick up the chocolate pudding and place it in the basket,7bf2f24b5e93a9e9d58a454311933fa8f86045dac05947fc27b987d66b0b88bb,e90b4c8bb03181792b83bd195bae6bda0b0bc517fd165113570504cb9893c850,281,69.24566636234522,54,6174802944,False,parallel,16,16,6bc849fc87cec1aa299447782f96ce98b1a307f35ad89b71adc8f6cf83196a6d,ab1e7bdc09b9f52dc9e111910b425f1d59035c6e3db45395f0a07b6017108bbf
True,False,280,18,0.0,False,False,False,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,chocolate_pudding_1,chocolate_pudding_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,0.0,"[[""in"", ""chocolate_pudding_1"", ""basket_1_contain_region""]]",[0],0.7600510915016272,0.2283692158831543,4.01933532882265,753890844.6071972,0.0,Environment_base_t8_i1_g2,screen,Environment,,libero_object_env,8,1,2,171008001,first,pick up the chocolate pudding and place it in the basket,7bf2f24b5e93a9e9d58a454311933fa8f86045dac05947fc27b987d66b0b88bb,e90b4c8bb03181792b83bd195bae6bda0b0bc517fd165113570504cb9893c850,281,51.1944476403296,18,6151083008,False,parallel,16,16,5da342ff635cee4a60a01e7c28575ab15e2d30777523094affdead2f19f68a1c,10849aea6cb1c63725fc392277cce4c6e8ae9749df333761e684bb42bcaba42e
True,False,280,18,0.0,False,False,False,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,chocolate_pudding_1,chocolate_pudding_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,245,0.23437136090371596,"[[""in"", ""chocolate_pudding_1"", ""basket_1_contain_region""]]",[0],1.5234282235027539,0.07882173398703342,6.417293510769625,521237635.04930216,0.0,Environment_base_t8_i1_g2,screen,Environment,,libero_object_env,8,1,2,171008001,max_value,pick up the chocolate pudding and place it in the basket,7bf2f24b5e93a9e9d58a454311933fa8f86045dac05947fc27b987d66b0b88bb,e90b4c8bb03181792b83bd195bae6bda0b0bc517fd165113570504cb9893c850,281,69.9423079751432,54,6174802944,False,parallel,16,16,7237923133a3ec26e88f2f3fa9ec829483460a07911d6771bfc4c169b74ccc91,a2a3415df9ab69626c1816989b8c92bbb92bee45c7d80ea032a0fb76878ef2ee
True,True,113,8,1.0,False,False,False,success,success,-1,True,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,113,66,0.16186717973286557,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[1],0.8089655866324047,0.28134445353173937,3.289249067546978,1550198.618168366,3.0,Environment_base_t9_i0_g0,screen,Environment,,libero_object_env,9,0,0,171009000,action_medoid,pick up the orange juice and place it in the basket,7de27c47ac3150e5a414b220362deea2be6c16cb9280604cbaaf53dcf1fbd961,b5ec4505ae55168d2977fe83486453df55d7f3da7718f4fa7d015ca56afa577b,114,28.88833077251911,24,6174802944,False,parallel,16,16,c27d1e771bd16e0c992fc56ec97d26a5b319118812e179e506fd13db3e0cbf2f,3790dabf7c08119f8aec03c79be24e84b61a625fb15dae7b3b4cc8a521bcccb0
True,True,114,8,1.0,False,False,False,success,success,-1,True,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,114,66,0.1616968717689603,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[1],0.8092931428682569,0.2822899181904035,3.307473223754953,1597315.1315703932,3.0,Environment_base_t9_i0_g0,screen,Environment,,libero_object_env,9,0,0,171009000,decoder_medoid,pick up the orange juice and place it in the basket,7de27c47ac3150e5a414b220362deea2be6c16cb9280604cbaaf53dcf1fbd961,b5ec4505ae55168d2977fe83486453df55d7f3da7718f4fa7d015ca56afa577b,115,29.294835843145847,24,6174802944,False,parallel,16,16,c0199ea0da0f77b74c7466a644d5eb750dcb85df4457d951591ed05e4b19f1af,8d1f76ca8d5cda464a2d6f3ac55273f26e3a8d5ac6742c31de222e4a1f28e552
True,True,114,8,1.0,False,False,False,success,success,-1,True,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,114,66,0.16140239975945048,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[1],0.8090083768017857,0.2841127937502268,3.070692675294204,1295688.9544185172,3.0,Environment_base_t9_i0_g0,screen,Environment,,libero_object_env,9,0,0,171009000,first,pick up the orange juice and place it in the basket,7de27c47ac3150e5a414b220362deea2be6c16cb9280604cbaaf53dcf1fbd961,b5ec4505ae55168d2977fe83486453df55d7f3da7718f4fa7d015ca56afa577b,115,20.69175450503826,8,6151083008,False,parallel,16,16,20b778d7b1d7a7de3b0a03419b929dbb4ef94942bfeecfd89a48c6dc37b1c8ff,35e58e68d05c7912d5bd3bec725b7c77e59e3428954ada12dbea399990eb4fcc
True,True,113,8,1.0,False,False,False,success,success,-1,True,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,113,66,0.16214293375922173,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[1],0.8094574499903974,0.28185335369861114,3.280928339603052,1507548.369163668,3.0,Environment_base_t9_i0_g0,screen,Environment,,libero_object_env,9,0,0,171009000,max_value,pick up the orange juice and place it in the basket,7de27c47ac3150e5a414b220362deea2be6c16cb9280604cbaaf53dcf1fbd961,b5ec4505ae55168d2977fe83486453df55d7f3da7718f4fa7d015ca56afa577b,114,28.802615389227867,24,6174802944,False,parallel,16,16,00a64a439ea2e4b00ae52a0e0bf2c344245d0f9edc845b672d41c045446f87f7,39c0366cd6d3652e9e44bd57d10e82b58c9f31e0daa2f6e4e6f0adb9ef367a55
True,True,112,7,1.0,False,False,False,success,success,-1,True,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,112,66,0.16275526211517466,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[1],0.8083437184522416,0.2795217947296525,3.1696137097049504,1393572.675990988,3.0,Environment_base_t9_i0_g1,screen,Environment,,libero_object_env,9,0,1,171009000,action_medoid,pick up the orange juice and place it in the basket,7de27c47ac3150e5a414b220362deea2be6c16cb9280604cbaaf53dcf1fbd961,538954c5ab5469e9840e308c7264db9448f8085b0bffc2469896f1c90fc2c92e,113,27.49427581578493,21,6174802944,False,parallel,16,16,af0f4832f3959662914b48d9ff6ffe0649bb6bdc0e50c3fe3e4f56610fa0dd9e,3fdbe2cffe975f4f9d2f71c6dc72f5afb14dacb10138fac0ebcdb4a0514e0758
True,True,112,7,1.0,False,False,False,success,success,-1,True,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,112,66,0.1629002131254581,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[1],0.8066762593104838,0.27989124451268993,3.1080248677675106,1330879.2381267576,3.0,Environment_base_t9_i0_g1,screen,Environment,,libero_object_env,9,0,1,171009000,decoder_medoid,pick up the orange juice and place it in the basket,7de27c47ac3150e5a414b220362deea2be6c16cb9280604cbaaf53dcf1fbd961,538954c5ab5469e9840e308c7264db9448f8085b0bffc2469896f1c90fc2c92e,113,27.888449870049953,21,6174802944,False,parallel,16,16,4b7c2d7cd89377df307efdc38d7f1c318a6cc0a2081065a4f6246e805b411812,32edc6611a0b51378ad7f64bbbd2939b635227adeac3f90ad8e0ae670631e8a3
True,True,112,7,1.0,False,False,False,success,success,-1,True,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,112,66,0.16358593149766654,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[1],0.8072000466649905,0.27938378595325664,3.1975854099291032,1418548.2565356013,3.0,Environment_base_t9_i0_g1,screen,Environment,,libero_object_env,9,0,1,171009000,first,pick up the orange juice and place it in the basket,7de27c47ac3150e5a414b220362deea2be6c16cb9280604cbaaf53dcf1fbd961,538954c5ab5469e9840e308c7264db9448f8085b0bffc2469896f1c90fc2c92e,113,21.45249292254448,7,6151083008,False,parallel,16,16,c8ab0113cbe173b397787c62d452621dc11e8b5370df31d28e7cba33c3fe7e55,d3c42bb99313dcadcb61e40b6cebdbe24ab83d66b27fe2380c47b3b9d979ff73
True,True,112,7,1.0,False,False,False,success,success,-1,True,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,112,67,0.16092349294192,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[1],0.8058756308113573,0.28053066584820513,3.2619472816700967,1542885.532616514,3.0,Environment_base_t9_i0_g1,screen,Environment,,libero_object_env,9,0,1,171009000,max_value,pick up the orange juice and place it in the basket,7de27c47ac3150e5a414b220362deea2be6c16cb9280604cbaaf53dcf1fbd961,538954c5ab5469e9840e308c7264db9448f8085b0bffc2469896f1c90fc2c92e,113,26.831272911280394,21,6174802944,False,parallel,16,16,7cca5615c95f09c5202491fadd3fd8eed2157f9615cb76da9905ed1c47a53b66,4d6819798e53ca69476bda0e408f3be3d81957156a65aa3c3d889eb7e45b66b5
True,True,114,8,1.0,False,False,False,success,success,-1,True,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,114,66,0.16077286796038948,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[1],0.8071032848791355,0.2835189675066459,3.131937988381509,1388403.5588775116,3.0,Environment_base_t9_i0_g2,screen,Environment,,libero_object_env,9,0,2,171009000,action_medoid,pick up the orange juice and place it in the basket,7de27c47ac3150e5a414b220362deea2be6c16cb9280604cbaaf53dcf1fbd961,b73c62a206abaaefbb0baeb072a9689a3e3eba267db2b18d59eb73f40f4c82d7,115,30.37537755817175,24,6174802944,False,parallel,16,16,f80963a4c382403b8dd645093ba98d63b0a1d86c99c5948b2c55d1bc3851d18e,9cba203a4c96de674f66324dc371a4e556f3c70cea031b59d37aaeb044744798
True,True,115,8,1.0,False,False,False,success,success,-1,True,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,115,66,0.1620463071392263,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[1],0.8098911256340203,0.28592528615077384,3.1687346940600496,1380556.422705868,3.0,Environment_base_t9_i0_g2,screen,Environment,,libero_object_env,9,0,2,171009000,decoder_medoid,pick up the orange juice and place it in the basket,7de27c47ac3150e5a414b220362deea2be6c16cb9280604cbaaf53dcf1fbd961,b73c62a206abaaefbb0baeb072a9689a3e3eba267db2b18d59eb73f40f4c82d7,116,31.118438366800547,24,6174802944,False,parallel,16,16,5ec67646c72ef206ed9d8892838629ce3f3ef135c90b45f27a280d52aee17333,609c8193642035e66a084417711b999df305526dbcdfc189fbed544cb026bb09
True,True,115,8,1.0,False,False,False,success,success,-1,True,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,115,66,0.16141737227155828,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[1],0.8085581617347607,0.2846753910288585,3.093752433210096,1509519.1883008447,3.0,Environment_base_t9_i0_g2,screen,Environment,,libero_object_env,9,0,2,171009000,first,pick up the orange juice and place it in the basket,7de27c47ac3150e5a414b220362deea2be6c16cb9280604cbaaf53dcf1fbd961,b73c62a206abaaefbb0baeb072a9689a3e3eba267db2b18d59eb73f40f4c82d7,116,21.95659763738513,8,6151083008,False,parallel,16,16,b0a402942eb72da7977f1ad4d6acb0a96c3c2ac4bdf73bf0569045c7c9b0dc67,db3241fa1281d784b740d03b26bda19b5b0caa45395b2019dd819e1b89b9791d
True,True,115,8,1.0,False,False,False,success,success,-1,True,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,115,66,0.1614357429290234,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[1],0.8082331906678183,0.2849318712704565,3.1231930866555375,1519862.0292368294,3.0,Environment_base_t9_i0_g2,screen,Environment,,libero_object_env,9,0,2,171009000,max_value,pick up the orange juice and place it in the basket,7de27c47ac3150e5a414b220362deea2be6c16cb9280604cbaaf53dcf1fbd961,b73c62a206abaaefbb0baeb072a9689a3e3eba267db2b18d59eb73f40f4c82d7,116,32.087742049247026,24,6174802944,False,parallel,16,16,f01e264818c47ec765fe79a8a3c8db81146c483f893a188be79a1258f19a1306,6870afd6db4840f9ec1ec9ec67849b4a9e9e88dbfa14a5f0ea9a4d2f2bb6d527
