factor,case_id,suite,task_id,init_state_id,rollout_seed,candidate_first_actions_json__frozen_factor_ridge,candidate_first_actions_json__max_value,candidate_frozen_ranker_scores_json__frozen_factor_ridge,candidate_frozen_ranker_scores_json__max_value,candidate_values_json__frozen_factor_ridge,candidate_values_json__max_value,max_value_sample_idx__frozen_factor_ridge,max_value_sample_idx__max_value,num_samples__frozen_factor_ridge,num_samples__max_value,planning_frozen_ranker_payload_sha256__frozen_factor_ridge,planning_frozen_ranker_payload_sha256__max_value,selected_sample_idx__frozen_factor_ridge,selected_sample_idx__max_value,candidate_values_json_max_abs_diff,candidate_values_json_match,candidate_frozen_ranker_scores_json_max_abs_diff,candidate_frozen_ranker_scores_json_match,candidate_first_actions_json_max_abs_diff,candidate_first_actions_json_match,baseline_selected_argmax_value,frozen_selected_argmax_score,selectors_disagree
Object,frozen_closed_loop__Object,libero_object_object,9,5,5150873,"[[0.04651430994272232, -0.010817348957061768, 2.4586915969848633e-06, -0.002413779031485319, 0.007691502571105957, 0.0011525432346388698, -1.0017054080963135], [0.045602135360240936, -0.008100047707557678, -0.0005813129246234894, -0.002332707168534398, 0.009028762578964233, 0.0011063412530347705, -1.003578782081604], [0.057269856333732605, -0.01107729971408844, 0.0011415034532546997, -0.0036962719168514013, 0.010183095932006836, 0.0004073403251823038, -1.001961588859558], [0.06459228694438934, -0.011443477123975754, -9.488314390182495e-05, -0.0033569999504834414, 0.007178127765655518, 0.0001658869005041197, -1.0016683340072632], [0.019397176802158356, -0.004818085581064224, -0.0038655102252960205, -0.0020837283227592707, 0.0035899579524993896, 0.0007983498508110642, -0.998401403427124], [0.0479261577129364, -0.012044459581375122, -0.0011314451694488525, -0.002572702243924141, 0.009137436747550964, 0.00034833746030926704, -1.0019035339355469]]","[[0.04651430994272232, -0.010817348957061768, 2.4586915969848633e-06, -0.002413779031485319, 0.007691502571105957, 0.0011525432346388698, -1.0017054080963135], [0.045602135360240936, -0.008100047707557678, -0.0005813129246234894, -0.002332707168534398, 0.009028762578964233, 0.0011063412530347705, -1.003578782081604], [0.057269856333732605, -0.01107729971408844, 0.0011415034532546997, -0.0036962719168514013, 0.010183095932006836, 0.0004073403251823038, -1.001961588859558], [0.06459228694438934, -0.011443477123975754, -9.488314390182495e-05, -0.0033569999504834414, 0.007178127765655518, 0.0001658869005041197, -1.0016683340072632], [0.019397176802158356, -0.004818085581064224, -0.0038655102252960205, -0.0020837283227592707, 0.0035899579524993896, 0.0007983498508110642, -0.998401403427124], [0.0479261577129364, -0.012044459581375122, -0.0011314451694488525, -0.002572702243924141, 0.009137436747550964, 0.00034833746030926704, -1.0019035339355469]]","[0.0011038020731232608, -0.001120251862238641, 0.002918669049204878, 0.001925137713101194, -0.0038848906855872855, -0.0009424662876031879]","[0.0011038020731232608, -0.001120251862238641, 0.002918669049204878, 0.001925137713101194, -0.0038848906855872855, -0.0009424662876031879]","[0.3205658793449402, 0.31875112652778625, 0.3224824368953705, 0.3213615417480469, 0.31883466243743896, 0.3203617334365845]","[0.3205658793449402, 0.31875112652778625, 0.3224824368953705, 0.3213615417480469, 0.31883466243743896, 0.3203617334365845]",2.0,2.0,6.0,6.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,2.0,2.0,0.0,True,0.0,True,0.0,True,True,True,False
Object,frozen_closed_loop__Object,libero_object_object,9,5,5150970,"[[0.04945065826177597, -0.003947373479604721, -0.0015869736671447754, -0.0027664073277264833, 0.010650023818016052, 0.0010795939015224576, -0.999652087688446], [0.022158510982990265, -0.006381087005138397, -0.0006254017353057861, -0.0019235974177718163, 0.005858704447746277, 0.001066198106855154, -0.9996480941772461], [0.03535464406013489, -0.0066340528428554535, -0.0005262717604637146, -0.0019476939924061298, 0.006072700023651123, 0.0007895809831097722, -1.0031757354736328], [0.048404261469841, -0.01066429540514946, 0.002088099718093872, -0.003139107022434473, 0.005418911576271057, 0.000791894388385117, -1.0000710487365723], [0.04060875624418259, -0.00618981197476387, -0.0009182654321193695, -0.002334372140467167, 0.006147891283035278, 0.0006039577419869602, -1.0018608570098877], [0.043935589492321014, -0.011553000658750534, 0.0003538280725479126, -0.002107385778799653, 0.006548032164573669, 0.0017902939580380917, -1.0011162757873535]]","[[0.04945065826177597, -0.003947373479604721, -0.0015869736671447754, -0.0027664073277264833, 0.010650023818016052, 0.0010795939015224576, -0.999652087688446], [0.022158510982990265, -0.006381087005138397, -0.0006254017353057861, -0.0019235974177718163, 0.005858704447746277, 0.001066198106855154, -0.9996480941772461], [0.03535464406013489, -0.0066340528428554535, -0.0005262717604637146, -0.0019476939924061298, 0.006072700023651123, 0.0007895809831097722, -1.0031757354736328], [0.048404261469841, -0.01066429540514946, 0.002088099718093872, -0.003139107022434473, 0.005418911576271057, 0.000791894388385117, -1.0000710487365723], [0.04060875624418259, -0.00618981197476387, -0.0009182654321193695, -0.002334372140467167, 0.006147891283035278, 0.0006039577419869602, -1.0018608570098877], [0.043935589492321014, -0.011553000658750534, 0.0003538280725479126, -0.002107385778799653, 0.006548032164573669, 0.0017902939580380917, -1.0011162757873535]]","[0.002692479987156975, -0.002649624427383467, 0.0014386639625667422, -0.0006703890366558979, -0.0010595571391287407, 0.00024842665344482814]","[0.002692479987156975, -0.002649624427383467, 0.0014386639625667422, -0.0006703890366558979, -0.0010595571391287407, 0.00024842665344482814]","[0.32105427980422974, 0.3199564814567566, 0.32111647725105286, 0.3219338655471802, 0.31995007395744324, 0.3197261095046997]","[0.32105427980422974, 0.3199564814567566, 0.32111647725105286, 0.3219338655471802, 0.31995007395744324, 0.3197261095046997]",3.0,3.0,6.0,6.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,0.0,3.0,0.0,True,0.0,True,0.0,True,True,True,True
Object,frozen_closed_loop__Object,libero_object_object,9,5,5151067,"[[0.038819387555122375, -0.00918673351407051, 0.0014849379658699036, -0.0029253123793751, 0.009169802069664001, 0.0014873479958623648, -1.0037282705307007], [0.024789534509181976, -0.011696722358465195, 0.000522024929523468, -0.0014299030881375074, 0.008660271763801575, 0.001237852848134935, -1.00205397605896], [0.0189276784658432, -0.005653258413076401, -0.0010342709720134735, -0.0028088917024433613, 0.007970765233039856, 0.0009110677638091147, -1.0003795623779297], [0.019224509596824646, -0.007673744112253189, -8.225440979003906e-05, -0.002004797337576747, 0.007876083254814148, 0.0008415114134550095, -0.999555230140686], [0.040872618556022644, -0.010349694639444351, -0.0008305348455905914, -0.0023726848885416985, 0.009377405047416687, 0.0009509905357845128, -1.000861406326294], [0.03898579627275467, -0.0058321841061115265, 0.0010696426033973694, -0.002373636467382312, 0.006260722875595093, 0.0010011143749579787, -1.000439167022705]]","[[0.038819387555122375, -0.00918673351407051, 0.0014849379658699036, -0.0029253123793751, 0.009169802069664001, 0.0014873479958623648, -1.0037282705307007], [0.024789534509181976, -0.011696722358465195, 0.000522024929523468, -0.0014299030881375074, 0.008660271763801575, 0.001237852848134935, -1.00205397605896], [0.0189276784658432, -0.005653258413076401, -0.0010342709720134735, -0.0028088917024433613, 0.007970765233039856, 0.0009110677638091147, -1.0003795623779297], [0.019224509596824646, -0.007673744112253189, -8.225440979003906e-05, -0.002004797337576747, 0.007876083254814148, 0.0008415114134550095, -0.999555230140686], [0.040872618556022644, -0.010349694639444351, -0.0008305348455905914, -0.0023726848885416985, 0.009377405047416687, 0.0009509905357845128, -1.000861406326294], [0.03898579627275467, -0.0058321841061115265, 0.0010696426033973694, -0.002373636467382312, 0.006260722875595093, 0.0010011143749579787, -1.000439167022705]]","[0.0035852814907916734, 6.030945270950535e-05, -0.0025737664712746034, -0.0012520982428503886, -0.0010922541847453967, 0.0012725279553695145]","[0.0035852814907916734, 6.030945270950535e-05, -0.0025737664712746034, -0.0012520982428503886, -0.0010922541847453967, 0.0012725279553695145]","[0.31882035732269287, 0.31802627444267273, 0.31778842210769653, 0.3198660612106323, 0.31821662187576294, 0.31953030824661255]","[0.31882035732269287, 0.31802627444267273, 0.31778842210769653, 0.3198660612106323, 0.31821662187576294, 0.31953030824661255]",3.0,3.0,6.0,6.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,0.0,3.0,0.0,True,0.0,True,0.0,True,True,True,True
Object,frozen_closed_loop__Object,libero_object_object,9,6,5160000,"[[-0.0012543797492980957, -0.00212743878364563, -0.008348990231752396, -0.001700929133221507, 0.0062604546546936035, -0.0006535212160088122, -1.0028927326202393], [-0.0058007799088954926, -0.0036445073783397675, -0.006274580955505371, -0.0036633932031691074, 0.005330219864845276, -0.0005366612458601594, -1.0012034177780151], [0.01161240041255951, -0.0026252679526805878, -0.006400533020496368, -0.003234193893149495, 0.002277866005897522, -0.00039686544914729893, -1.0020105838775635], [-0.0007088296115398407, -0.002037081867456436, -0.005234777927398682, -0.001973309088498354, 0.004403069615364075, -0.0005307344836182892, -1.0014264583587646], [0.01394178718328476, -0.005255453288555145, -0.004155971109867096, -0.0022118953056633472, 0.00342366099357605, 7.883676880737767e-05, -1.0017075538635254], [0.00017836689949035645, -0.006799120455980301, -0.0022342242300510406, -0.002526009688153863, 0.001811876893043518, 0.00017481003305874765, -0.9991151094436646]]","[[-0.0012543797492980957, -0.00212743878364563, -0.008348990231752396, -0.001700929133221507, 0.0062604546546936035, -0.0006535212160088122, -1.0028927326202393], [-0.0058007799088954926, -0.0036445073783397675, -0.006274580955505371, -0.0036633932031691074, 0.005330219864845276, -0.0005366612458601594, -1.0012034177780151], [0.01161240041255951, -0.0026252679526805878, -0.006400533020496368, -0.003234193893149495, 0.002277866005897522, -0.00039686544914729893, -1.0020105838775635], [-0.0007088296115398407, -0.002037081867456436, -0.005234777927398682, -0.001973309088498354, 0.004403069615364075, -0.0005307344836182892, -1.0014264583587646], [0.01394178718328476, -0.005255453288555145, -0.004155971109867096, -0.0022118953056633472, 0.00342366099357605, 7.883676880737767e-05, -1.0017075538635254], [0.00017836689949035645, -0.006799120455980301, -0.0022342242300510406, -0.002526009688153863, 0.001811876893043518, 0.00017481003305874765, -0.9991151094436646]]","[-0.00040441312913699125, -0.0017644056121685382, 0.002644087221792422, -0.0017449864687913992, 0.0016508992730496126, -0.00038118128474495013]","[-0.00040441312913699125, -0.0017644056121685382, 0.002644087221792422, -0.0017449864687913992, 0.0016508992730496126, -0.00038118128474495013]","[0.32399117946624756, 0.32480955123901367, 0.3257277011871338, 0.3226597309112549, 0.3242146074771881, 0.3243793547153473]","[0.32399117946624756, 0.32480955123901367, 0.3257277011871338, 0.3226597309112549, 0.3242146074771881, 0.3243793547153473]",2.0,2.0,6.0,6.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,2.0,2.0,0.0,True,0.0,True,0.0,True,True,True,False
Object,frozen_closed_loop__Object,libero_object_object,9,6,5160097,"[[0.0031669065356254578, -0.0063471123576164246, -0.00048413872718811035, -0.0021846701856702566, 0.003972843289375305, -0.0004889609990641475, -0.9993775486946106], [0.0023911893367767334, -0.0050585344433784485, -0.00438150018453598, -0.002323101507499814, 0.006625905632972717, -0.0002617405552882701, -0.9999780654907227], [0.009166337549686432, -0.0076021067798137665, -0.0052741169929504395, -0.0027990848757326603, 0.0037140101194381714, -0.0009475880651734769, -1.0034846067428589], [0.013687871396541595, -0.006365887820720673, -0.005046632140874863, -0.0026354410219937563, 0.0024303942918777466, -0.00036007128073833883, -0.9999399185180664], [0.003908872604370117, -0.008447784930467606, -0.005014277994632721, -0.0020937183871865273, 0.0011497735977172852, -0.00046280850074253976, -1.003446102142334], [0.0004768744111061096, -0.006390810012817383, -0.007882006466388702, -0.0024593372363597155, 0.0011448562145233154, -0.0006028025527484715, -0.9999788403511047]]","[[0.0031669065356254578, -0.0063471123576164246, -0.00048413872718811035, -0.0021846701856702566, 0.003972843289375305, -0.0004889609990641475, -0.9993775486946106], [0.0023911893367767334, -0.0050585344433784485, -0.00438150018453598, -0.002323101507499814, 0.006625905632972717, -0.0002617405552882701, -0.9999780654907227], [0.009166337549686432, -0.0076021067798137665, -0.0052741169929504395, -0.0027990848757326603, 0.0037140101194381714, -0.0009475880651734769, -1.0034846067428589], [0.013687871396541595, -0.006365887820720673, -0.005046632140874863, -0.0026354410219937563, 0.0024303942918777466, -0.00036007128073833883, -0.9999399185180664], [0.003908872604370117, -0.008447784930467606, -0.005014277994632721, -0.0020937183871865273, 0.0011497735977172852, -0.00046280850074253976, -1.003446102142334], [0.0004768744111061096, -0.006390810012817383, -0.007882006466388702, -0.0024593372363597155, 0.0011448562145233154, -0.0006028025527484715, -0.9999788403511047]]","[0.0004163252280553804, -3.936913715835703e-05, 0.0005613888644170452, 0.0038783685623858598, -0.001721628938078357, -0.003095084579621487]","[0.0004163252280553804, -3.936913715835703e-05, 0.0005613888644170452, 0.0038783685623858598, -0.001721628938078357, -0.003095084579621487]","[0.326284259557724, 0.3241121172904968, 0.32355964183807373, 0.3252885639667511, 0.3242031931877136, 0.3236854076385498]","[0.326284259557724, 0.3241121172904968, 0.32355964183807373, 0.3252885639667511, 0.3242031931877136, 0.3236854076385498]",0.0,0.0,6.0,6.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,3.0,0.0,0.0,True,0.0,True,0.0,True,True,True,True
Object,frozen_closed_loop__Object,libero_object_object,9,6,5160194,"[[0.0008355081081390381, -0.008495338261127472, -0.005636550486087799, -0.00272955815307796, 0.0036008208990097046, -0.0009510471718385816, -1.0025274753570557], [0.004236996173858643, -0.003052186220884323, -0.00033549964427948, -0.0027956999838352203, 0.005038037896156311, -0.0006097207660786808, -0.9997451901435852], [0.006536319851875305, -0.009524691849946976, -0.01124795526266098, -0.0018771060276776552, 0.002943947911262512, -0.0005683218478225172, -1.0022472143173218], [-0.0016995146870613098, -0.005486682057380676, -0.005742441862821579, -0.0032661762088537216, 0.0024857819080352783, -0.0006389577756635845, -1.0008766651153564], [0.00428907573223114, -0.004802048206329346, -0.005407556891441345, -0.002301054308190942, 0.002175852656364441, -0.0004586003196891397, -1.0015677213668823], [-0.0037289410829544067, -0.008564405143260956, -0.0074124522507190704, -0.002631379058584571, 0.004331991076469421, -0.0006638104096055031, -1.0005155801773071]]","[[0.0008355081081390381, -0.008495338261127472, -0.005636550486087799, -0.00272955815307796, 0.0036008208990097046, -0.0009510471718385816, -1.0025274753570557], [0.004236996173858643, -0.003052186220884323, -0.00033549964427948, -0.0027956999838352203, 0.005038037896156311, -0.0006097207660786808, -0.9997451901435852], [0.006536319851875305, -0.009524691849946976, -0.01124795526266098, -0.0018771060276776552, 0.002943947911262512, -0.0005683218478225172, -1.0022472143173218], [-0.0016995146870613098, -0.005486682057380676, -0.005742441862821579, -0.0032661762088537216, 0.0024857819080352783, -0.0006389577756635845, -1.0008766651153564], [0.00428907573223114, -0.004802048206329346, -0.005407556891441345, -0.002301054308190942, 0.002175852656364441, -0.0004586003196891397, -1.0015677213668823], [-0.0037289410829544067, -0.008564405143260956, -0.0074124522507190704, -0.002631379058584571, 0.004331991076469421, -0.0006638104096055031, -1.0005155801773071]]","[-0.00020430697296273123, -0.00048771197293678826, 0.0027024318509997203, 0.0031874939372351528, -0.004128097431687154, -0.0010698094106481241]","[-0.00020430697296273123, -0.00048771197293678826, 0.0027024318509997203, 0.0031874939372351528, -0.004128097431687154, -0.0010698094106481241]","[0.3237050771713257, 0.32450544834136963, 0.32435309886932373, 0.3250390887260437, 0.32290005683898926, 0.32347989082336426]","[0.3237050771713257, 0.32450544834136963, 0.32435309886932373, 0.3250390887260437, 0.32290005683898926, 0.32347989082336426]",3.0,3.0,6.0,6.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,3.0,3.0,0.0,True,0.0,True,0.0,True,True,True,False
Object,frozen_closed_loop__Object,libero_object_object,9,6,5160291,"[[0.0068895891308784485, -0.0011105462908744812, -0.00035544857382774353, -0.004703677259385586, 0.011077120900154114, -0.00026852654991671443, -1.002636432647705], [0.009292401373386383, -0.006666406989097595, -0.0020242854952812195, -0.001914833439514041, 0.004329800605773926, -0.000590684765484184, -1.0017441511154175], [-1.989305019378662e-05, -0.006900709122419357, -0.01057114452123642, -0.0023834616877138615, 0.0014378875494003296, -0.0012516356073319912, -1.000853180885315], [0.0007855519652366638, -0.004451964050531387, -0.0012531504034996033, -0.0018352253828197718, 0.0030090808868408203, -0.0008099074475467205, -1.0024852752685547], [0.005852468311786652, -0.005414765328168869, -0.0034977681934833527, -0.0027590154204517603, 0.005039423704147339, -0.0006870105280540884, -1.0024174451828003], [-0.003219153732061386, -0.006863828748464584, -0.0018862076103687286, -0.002598976017907262, 0.004996374249458313, -0.0008276876178570092, -1.0019865036010742]]","[[0.0068895891308784485, -0.0011105462908744812, -0.00035544857382774353, -0.004703677259385586, 0.011077120900154114, -0.00026852654991671443, -1.002636432647705], [0.009292401373386383, -0.006666406989097595, -0.0020242854952812195, -0.001914833439514041, 0.004329800605773926, -0.000590684765484184, -1.0017441511154175], [-1.989305019378662e-05, -0.006900709122419357, -0.01057114452123642, -0.0023834616877138615, 0.0014378875494003296, -0.0012516356073319912, -1.000853180885315], [0.0007855519652366638, -0.004451964050531387, -0.0012531504034996033, -0.0018352253828197718, 0.0030090808868408203, -0.0008099074475467205, -1.0024852752685547], [0.005852468311786652, -0.005414765328168869, -0.0034977681934833527, -0.0027590154204517603, 0.005039423704147339, -0.0006870105280540884, -1.0024174451828003], [-0.003219153732061386, -0.006863828748464584, -0.0018862076103687286, -0.002598976017907262, 0.004996374249458313, -0.0008276876178570092, -1.0019865036010742]]","[0.0016415755187369919, 0.001994761142783185, -0.002616157982040982, -0.002796184719567293, 0.0036034550336801075, -0.0018274489935918201]","[0.0016415755187369919, 0.001994761142783185, -0.002616157982040982, -0.002796184719567293, 0.0036034550336801075, -0.0018274489935918201]","[0.3248828053474426, 0.3240240216255188, 0.3235705494880676, 0.3242722749710083, 0.3254294991493225, 0.3245522379875183]","[0.3248828053474426, 0.3240240216255188, 0.3235705494880676, 0.3242722749710083, 0.3254294991493225, 0.3245522379875183]",4.0,4.0,6.0,6.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,4.0,4.0,0.0,True,0.0,True,0.0,True,True,True,False
Object,frozen_closed_loop__Object,libero_object_object,9,6,5160388,"[[0.00903882086277008, -0.0052850134670734406, -0.0018481537699699402, -0.0034257948864251375, 0.004792302846908569, -0.0006205607205629349, -0.9997298121452332], [-0.0002621300518512726, -0.004750080406665802, -0.002001821994781494, -0.0017190974904224277, 0.0014791488647460938, -0.0003833815862890333, -1.0017246007919312], [0.003699883818626404, -0.007035098969936371, -0.0065203942358493805, -0.002126414095982909, 0.008369475603103638, -0.0013083250960335135, -1.001678705215454], [-0.004377532750368118, -0.006617959588766098, -0.006326716393232346, -0.0020600527059286833, 0.0037043988704681396, -0.0005197403370402753, -1.0015493631362915], [-0.0045052170753479, -0.008767973631620407, -0.008709188550710678, -0.0019989791326224804, 0.0006034970283508301, 0.00014603568706661463, -1.0034737586975098], [0.003354772925376892, -0.005215387791395187, -0.008563566952943802, -0.0041380589827895164, 0.0035765916109085083, -0.00044311152305454016, -1.0001931190490723]]","[[0.00903882086277008, -0.0052850134670734406, -0.0018481537699699402, -0.0034257948864251375, 0.004792302846908569, -0.0006205607205629349, -0.9997298121452332], [-0.0002621300518512726, -0.004750080406665802, -0.002001821994781494, -0.0017190974904224277, 0.0014791488647460938, -0.0003833815862890333, -1.0017246007919312], [0.003699883818626404, -0.007035098969936371, -0.0065203942358493805, -0.002126414095982909, 0.008369475603103638, -0.0013083250960335135, -1.001678705215454], [-0.004377532750368118, -0.006617959588766098, -0.006326716393232346, -0.0020600527059286833, 0.0037043988704681396, -0.0005197403370402753, -1.0015493631362915], [-0.0045052170753479, -0.008767973631620407, -0.008709188550710678, -0.0019989791326224804, 0.0006034970283508301, 0.00014603568706661463, -1.0034737586975098], [0.003354772925376892, -0.005215387791395187, -0.008563566952943802, -0.0041380589827895164, 0.0035765916109085083, -0.00044311152305454016, -1.0001931190490723]]","[0.001377582946381432, -0.0010249248130804222, -0.002024682791205318, 0.0001933734856596511, -0.0011313000997907497, 0.002609951272035622]","[0.001377582946381432, -0.0010249248130804222, -0.002024682791205318, 0.0001933734856596511, -0.0011313000997907497, 0.002609951272035622]","[0.32470953464508057, 0.32537126541137695, 0.3240857720375061, 0.323758602142334, 0.3229639530181885, 0.3238570988178253]","[0.32470953464508057, 0.32537126541137695, 0.3240857720375061, 0.323758602142334, 0.3229639530181885, 0.3238570988178253]",1.0,1.0,6.0,6.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,5.0,1.0,0.0,True,0.0,True,0.0,True,True,True,True
Object,frozen_closed_loop__Object,libero_object_object,9,6,5160485,"[[-0.008109882473945618, -0.00922294333577156, -0.008159894496202469, -0.004043850582093, 0.0015801787376403809, 1.2761510333803017e-05, -0.997849702835083], [-0.0021075457334518433, -0.006353706121444702, -0.010397359728813171, -0.0021473087836056948, 0.0006004124879837036, 0.00013808197400067002, -1.0022287368774414], [-0.0043412670493125916, -0.003927089273929596, -0.0015317648649215698, -0.0029887829441577196, 0.001931414008140564, -9.402968134963885e-05, -1.0018824338912964], [0.008212588727474213, -0.0016693957149982452, -0.004858318716287613, -0.0025222771801054478, 0.00339411199092865, -0.0006973437266424298, -1.0031169652938843], [0.018082670867443085, -0.005779601633548737, -0.0054222531616687775, -0.003773281816393137, 0.00723499059677124, -0.0007587040890939534, -1.0031737089157104], [0.016815662384033203, -0.006963517516851425, -0.0037935934960842133, -0.0029085527639836073, 0.004652470350265503, -0.0005950030754320323, -0.9999006986618042]]","[[-0.008109882473945618, -0.00922294333577156, -0.008159894496202469, -0.004043850582093, 0.0015801787376403809, 1.2761510333803017e-05, -0.997849702835083], [-0.0021075457334518433, -0.006353706121444702, -0.010397359728813171, -0.0021473087836056948, 0.0006004124879837036, 0.00013808197400067002, -1.0022287368774414], [-0.0043412670493125916, -0.003927089273929596, -0.0015317648649215698, -0.0029887829441577196, 0.001931414008140564, -9.402968134963885e-05, -1.0018824338912964], [0.008212588727474213, -0.0016693957149982452, -0.004858318716287613, -0.0025222771801054478, 0.00339411199092865, -0.0006973437266424298, -1.0031169652938843], [0.018082670867443085, -0.005779601633548737, -0.0054222531616687775, -0.003773281816393137, 0.00723499059677124, -0.0007587040890939534, -1.0031737089157104], [0.016815662384033203, -0.006963517516851425, -0.0037935934960842133, -0.0029085527639836073, 0.004652470350265503, -0.0005950030754320323, -0.9999006986618042]]","[-0.002185660241427767, -0.0024182868373625876, 0.0008026635135436797, 0.0006132221111005436, -5.609933944851798e-05, 0.0032441607935947657]","[-0.002185660241427767, -0.0024182868373625876, 0.0008026635135436797, 0.0006132221111005436, -5.609933944851798e-05, 0.0032441607935947657]","[0.3233427107334137, 0.3237343430519104, 0.32441920042037964, 0.32365530729293823, 0.32359999418258667, 0.32472264766693115]","[0.3233427107334137, 0.3237343430519104, 0.32441920042037964, 0.32365530729293823, 0.32359999418258667, 0.32472264766693115]",5.0,5.0,6.0,6.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,5.0,5.0,0.0,True,0.0,True,0.0,True,True,True,False
Object,frozen_closed_loop__Object,libero_object_object,9,6,5160582,"[[0.0038828328251838684, -0.00979134812951088, -0.009132307022809982, -0.002789936726912856, 0.004637181758880615, -0.0007375308778136969, -0.9989925622940063], [-0.0024349987506866455, -0.007159598171710968, -0.007613338530063629, -0.002235717372968793, 0.0014762431383132935, -0.0007296653348021209, -1.0003808736801147], [-0.002143867313861847, -0.010360535234212875, -0.0026076100766658783, -0.0024952166713774204, 0.006968468427658081, -1.744495239108801e-05, -1.001083254814148], [-0.0004886090755462646, -0.005384981632232666, -0.008612796664237976, -0.003269780660048127, 0.002957269549369812, -0.00019073001749347895, -1.0000824928283691], [-0.01180507242679596, -0.005821064114570618, -0.008878391236066818, -0.002887273905798793, 0.002476036548614502, 0.00012614039587788284, -1.0012785196304321], [0.006118118762969971, -0.00868968665599823, -0.004876479506492615, -0.004552621394395828, 0.002290070056915283, -0.0011891296599060297, -1.003077507019043]]","[[0.0038828328251838684, -0.00979134812951088, -0.009132307022809982, -0.002789936726912856, 0.004637181758880615, -0.0007375308778136969, -0.9989925622940063], [-0.0024349987506866455, -0.007159598171710968, -0.007613338530063629, -0.002235717372968793, 0.0014762431383132935, -0.0007296653348021209, -1.0003808736801147], [-0.002143867313861847, -0.010360535234212875, -0.0026076100766658783, -0.0024952166713774204, 0.006968468427658081, -1.744495239108801e-05, -1.001083254814148], [-0.0004886090755462646, -0.005384981632232666, -0.008612796664237976, -0.003269780660048127, 0.002957269549369812, -0.00019073001749347895, -1.0000824928283691], [-0.01180507242679596, -0.005821064114570618, -0.008878391236066818, -0.002887273905798793, 0.002476036548614502, 0.00012614039587788284, -1.0012785196304321], [0.006118118762969971, -0.00868968665599823, -0.004876479506492615, -0.004552621394395828, 0.002290070056915283, -0.0011891296599060297, -1.003077507019043]]","[-0.0016673544471780019, -0.0009374917796768066, 0.0014473201645085353, 0.0005490746726476313, -0.0008997776335904239, 0.001508229023289087]","[-0.0016673544471780019, -0.0009374917796768066, 0.0014473201645085353, 0.0005490746726476313, -0.0008997776335904239, 0.001508229023289087]","[0.3233690857887268, 0.32372885942459106, 0.3247998356819153, 0.3236122727394104, 0.3246970772743225, 0.32441431283950806]","[0.3233690857887268, 0.32372885942459106, 0.3247998356819153, 0.3236122727394104, 0.3246970772743225, 0.32441431283950806]",2.0,2.0,6.0,6.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,5.0,2.0,0.0,True,0.0,True,0.0,True,True,True,True
